"","Date","Location","Latitude","Longitude","Confidence","Temperature","State","nFire"
"1","2007-12-14","Canberra",-35.3298,149.1828,"53",27.1,"NSW",1
"2","2007-12-28","Canberra",-35.3276,149.1768,"28",28.3,"NSW",1
"3","2008-01-22","Canberra",-35.3293,149.177,"69",22.5,"NSW",1
"4","2008-02-14","Canberra",-35.3284,149.1823,"61",24.2,"NSW",1
"5","2008-07-02","Darwin",-12.434,130.6867,"61",32.4,"NT",7
"6","2008-07-02","Darwin",-12.4773,131.0719,"56",32.4,"NT",7
"7","2008-07-02","Darwin",-12.48,131.0497,"77",32.4,"NT",7
"8","2008-07-02","Darwin",-12.4858,131.0586,"57",32.4,"NT",7
"9","2008-07-02","Darwin",-12.4872,131.0678,"70",32.4,"NT",7
"10","2008-07-02","Darwin",-12.4386,130.6924,"66",32.4,"NT",7
"11","2008-07-02","Darwin",-12.4879,131.0573,"79",32.4,"NT",7
"12","2008-07-03","Darwin",-12.4557,130.9163,"84",31.8,"NT",1
"13","2008-07-05","Darwin",-12.5047,131.0522,"83",30.8,"NT",1
"14","2008-07-08","Darwin",-12.5135,131.0202,"56",30.8,"NT",9
"15","2008-07-08","Darwin",-12.5288,131.0172,"32",30.8,"NT",9
"16","2008-07-08","Darwin",-12.5104,130.6326,"75",30.8,"NT",9
"17","2008-07-08","Darwin",-12.5345,130.7385,"0",30.8,"NT",9
"18","2008-07-08","Darwin",-12.4845,130.6265,"64",30.8,"NT",9
"19","2008-07-08","Darwin",-12.5369,130.9987,"36",30.8,"NT",9
"20","2008-07-08","Darwin",-12.5082,130.9904,"61",30.8,"NT",9
"21","2008-07-08","Darwin",-12.5349,130.7435,"58",30.8,"NT",9
"22","2008-07-08","Darwin",-12.5253,131.0119,"55",30.8,"NT",9
"23","2008-07-09","Darwin",-12.2749,131.0453,"25",29.2,"NT",13
"24","2008-07-09","Darwin",-12.2626,131.0712,"61",29.2,"NT",13
"25","2008-07-09","Darwin",-12.5288,131.0044,"86",29.2,"NT",13
"26","2008-07-09","Darwin",-12.264,131.0814,"39",29.2,"NT",13
"27","2008-07-09","Darwin",-12.2728,131.0623,"87",29.2,"NT",13
"28","2008-07-09","Darwin",-12.2679,131.0565,"85",29.2,"NT",13
"29","2008-07-09","Darwin",-12.4969,130.6422,"69",29.2,"NT",13
"30","2008-07-09","Darwin",-12.2657,131.0733,"69",29.2,"NT",13
"31","2008-07-09","Darwin",-12.504,130.6342,"69",29.2,"NT",13
"32","2008-07-09","Darwin",-12.5057,130.6393,"57",29.2,"NT",13
"33","2008-07-09","Darwin",-12.4862,130.6337,"80",29.2,"NT",13
"34","2008-07-09","Darwin",-12.4916,130.6325,"71",29.2,"NT",13
"35","2008-07-09","Darwin",-12.5274,130.9942,"56",29.2,"NT",13
"36","2008-07-10","Darwin",-12.2902,131.1208,"31",30.3,"NT",13
"37","2008-07-10","Darwin",-12.2766,131.0779,"100",30.3,"NT",13
"38","2008-07-10","Darwin",-12.2857,131.0962,"93",30.3,"NT",13
"39","2008-07-10","Darwin",-12.2867,131.0701,"99",30.3,"NT",13
"40","2008-07-10","Darwin",-12.2957,131.0884,"84",30.3,"NT",13
"41","2008-07-10","Darwin",-12.284,131.0863,"100",30.3,"NT",13
"42","2008-07-10","Darwin",-12.274,131.0941,"79",30.3,"NT",13
"43","2008-07-10","Darwin",-12.2883,131.0799,"93",30.3,"NT",13
"44","2008-07-10","Darwin",-12.4251,130.6613,"73",30.3,"NT",13
"45","2008-07-10","Darwin",-12.2793,131.0617,"82",30.3,"NT",13
"46","2008-07-10","Darwin",-12.293,131.1046,"72",30.3,"NT",13
"47","2008-07-10","Darwin",-12.4275,130.6463,"77",30.3,"NT",13
"48","2008-07-10","Darwin",-12.2813,131.1025,"88",30.3,"NT",13
"49","2008-07-11","Darwin",-12.4705,130.6401,"65",30.6,"NT",3
"50","2008-07-11","Darwin",-12.404,131.0548,"57",30.6,"NT",3
"51","2008-07-11","Darwin",-12.4366,130.665,"53",30.6,"NT",3
"52","2008-07-15","Darwin",-12.5597,130.9757,"32",33.1,"NT",1
"53","2008-07-16","Darwin",-12.2822,131.0284,"0",33.5,"NT",6
"54","2008-07-16","Darwin",-12.5739,130.9773,"57",33.5,"NT",6
"55","2008-07-16","Darwin",-12.2666,131.0338,"57",33.5,"NT",6
"56","2008-07-16","Darwin",-12.2598,131.0406,"49",33.5,"NT",6
"57","2008-07-16","Darwin",-12.462,130.6216,"77",33.5,"NT",6
"58","2008-07-16","Darwin",-12.5757,130.9639,"84",33.5,"NT",6
"59","2008-07-18","Darwin",-12.4438,130.97,"85",32.3,"NT",5
"60","2008-07-18","Darwin",-12.4301,130.9683,"83",32.3,"NT",5
"61","2008-07-18","Darwin",-12.4465,130.9472,"92",32.3,"NT",5
"62","2008-07-18","Darwin",-12.4491,130.9669,"63",32.3,"NT",5
"63","2008-07-18","Darwin",-12.4239,130.9687,"60",32.3,"NT",5
"64","2008-07-20","Darwin",-12.605,130.7314,"57",31.4,"NT",1
"65","2008-07-21","Darwin",-12.4757,130.6588,"74",32.7,"NT",2
"66","2008-07-21","Darwin",-12.4054,130.8847,"90",32.7,"NT",2
"67","2008-07-22","Darwin",-12.5613,130.9702,"49",32.5,"NT",6
"68","2008-07-22","Darwin",-12.3892,131.0874,"77",32.5,"NT",6
"69","2008-07-22","Adelaide",-35.1541,138.4918,"49",13.8,"SA",6
"70","2008-07-22","Darwin",-12.4207,131.0072,"88",32.5,"NT",6
"71","2008-07-22","Darwin",-12.4246,131.0005,"71",32.5,"NT",6
"72","2008-07-22","Darwin",-12.4276,131.0179,"66",32.5,"NT",6
"73","2008-07-24","Darwin",-12.6741,130.9095,"96",29.1,"NT",8
"74","2008-07-24","Darwin",-12.6889,130.9076,"74",29.1,"NT",8
"75","2008-07-24","Darwin",-12.6417,130.9222,"29",29.1,"NT",8
"76","2008-07-24","Darwin",-12.6717,130.9526,"27",29.1,"NT",8
"77","2008-07-24","Darwin",-12.6447,130.9395,"59",29.1,"NT",8
"78","2008-07-24","Darwin",-12.6743,130.905,"94",29.1,"NT",8
"79","2008-07-24","Darwin",-12.6297,130.9243,"74",29.1,"NT",8
"80","2008-07-24","Darwin",-12.6887,130.9121,"85",29.1,"NT",8
"81","2008-07-25","Darwin",-12.6427,130.9147,"23",29.3,"NT",7
"82","2008-07-25","Darwin",-12.6253,130.9275,"0",29.3,"NT",7
"83","2008-07-25","Darwin",-12.556,130.9335,"85",29.3,"NT",7
"84","2008-07-25","Darwin",-12.5565,130.9217,"64",29.3,"NT",7
"85","2008-07-25","Darwin",-12.5619,130.9299,"26",29.3,"NT",7
"86","2008-07-25","Darwin",-12.6766,130.9511,"0",29.3,"NT",7
"87","2008-07-25","Darwin",-12.6237,130.9196,"0",29.3,"NT",7
"88","2008-07-30","Darwin",-12.6316,130.7245,"86",28.7,"NT",1
"89","2008-08-02","Darwin",-12.5288,130.9935,"0",32.2,"NT",3
"90","2008-08-02","Darwin",-12.6105,130.9868,"64",32.2,"NT",3
"91","2008-08-02","Darwin",-12.5197,130.9865,"65",32.2,"NT",3
"92","2008-08-03","Darwin",-12.556,130.7201,"78",34.1,"NT",8
"93","2008-08-03","Darwin",-12.4365,130.8958,"55",34.1,"NT",8
"94","2008-08-03","Darwin",-12.6238,130.9882,"26",34.1,"NT",8
"95","2008-08-03","Darwin",-12.6362,130.9787,"47",34.1,"NT",8
"96","2008-08-03","Darwin",-12.5468,130.7236,"78",34.1,"NT",8
"97","2008-08-03","Darwin",-12.6252,130.9974,"88",34.1,"NT",8
"98","2008-08-03","Darwin",-12.5495,130.6996,"74",34.1,"NT",8
"99","2008-08-03","Darwin",-12.6335,131.0016,"67",34.1,"NT",8
"100","2008-08-04","Darwin",-12.2385,131.0634,"37",34.7,"NT",3
"101","2008-08-04","Darwin",-12.5716,131.0156,"91",34.7,"NT",3
"102","2008-08-04","Darwin",-12.58,131.0297,"55",34.7,"NT",3
"103","2008-08-05","Darwin",-12.5886,131.0262,"74",33.8,"NT",3
"104","2008-08-05","Darwin",-12.5913,131.034,"69",33.8,"NT",3
"105","2008-08-05","Darwin",-12.574,131.0321,"35",33.8,"NT",3
"106","2008-08-10","Darwin",-12.3015,131.0904,"81",32.4,"NT",13
"107","2008-08-10","Darwin",-12.2921,131.0918,"89",32.4,"NT",13
"108","2008-08-10","Darwin",-12.4833,130.649,"99",32.4,"NT",13
"109","2008-08-10","Darwin",-12.4768,130.6802,"33",32.4,"NT",13
"110","2008-08-10","Brisbane",-27.321,152.9848,"45",21.6,"QLD",13
"111","2008-08-10","Darwin",-12.4687,130.6657,"57",32.4,"NT",13
"112","2008-08-10","Darwin",-12.2935,131.1019,"86",32.4,"NT",13
"113","2008-08-10","Darwin",-12.4935,130.6689,"54",32.4,"NT",13
"114","2008-08-10","Darwin",-12.4791,130.6621,"92",32.4,"NT",13
"115","2008-08-10","Darwin",-12.2995,131.0595,"77",32.4,"NT",13
"116","2008-08-10","Darwin",-12.4815,130.6438,"58",32.4,"NT",13
"117","2008-08-10","Darwin",-12.2973,131.0764,"67",32.4,"NT",13
"118","2008-08-10","Darwin",-12.4811,130.6673,"94",32.4,"NT",13
"119","2008-08-11","Brisbane",-27.6825,152.9216,"63",18.7,"QLD",3
"120","2008-08-11","Brisbane",-27.672,152.9304,"84",18.7,"QLD",3
"121","2008-08-11","Brisbane",-27.6811,152.932,"74",18.7,"QLD",3
"122","2008-08-12","Darwin",-12.5573,130.6724,"42",31.7,"NT",3
"123","2008-08-12","Darwin",-12.5746,130.666,"82",31.7,"NT",3
"124","2008-08-12","Brisbane",-27.6873,152.9461,"19",19.4,"QLD",3
"125","2008-08-13","Darwin",-12.5098,130.6763,"72",32.7,"NT",1
"126","2008-08-15","Darwin",-12.579,131.1176,"79",33.8,"NT",3
"127","2008-08-15","Darwin",-12.667,130.9859,"46",33.8,"NT",3
"128","2008-08-15","Darwin",-12.2938,131.1258,"91",33.8,"NT",3
"129","2008-08-16","Darwin",-12.2828,131.0864,"30",31.5,"NT",2
"130","2008-08-16","Darwin",-12.2709,131.1139,"54",31.5,"NT",2
"131","2008-08-17","Darwin",-12.4955,131.1105,"26",30.8,"NT",29
"132","2008-08-17","Darwin",-12.2657,131.1013,"79",30.8,"NT",29
"133","2008-08-17","Darwin",-12.2568,131.0869,"70",30.8,"NT",29
"134","2008-08-17","Darwin",-12.5078,131.0989,"83",30.8,"NT",29
"135","2008-08-17","Darwin",-12.4866,131.096,"95",30.8,"NT",29
"136","2008-08-17","Darwin",-12.5168,131.1134,"75",30.8,"NT",29
"137","2008-08-17","Darwin",-12.4917,131.1043,"83",30.8,"NT",29
"138","2008-08-17","Darwin",-12.2267,131.0696,"71",30.8,"NT",29
"139","2008-08-17","Darwin",-12.4882,131.0829,"87",30.8,"NT",29
"140","2008-08-17","Darwin",-12.2357,131.084,"78",30.8,"NT",29
"141","2008-08-17","Darwin",-12.4972,131.0974,"86",30.8,"NT",29
"142","2008-08-17","Darwin",-12.4589,131.0894,"81",30.8,"NT",29
"143","2008-08-17","Darwin",-12.5095,131.0858,"69",30.8,"NT",29
"144","2008-08-17","Darwin",-12.2674,131.0884,"71",30.8,"NT",29
"145","2008-08-17","Darwin",-12.4989,131.0843,"90",30.8,"NT",29
"146","2008-08-17","Darwin",-12.5184,131.1004,"62",30.8,"NT",29
"147","2008-08-17","Brisbane",-27.2627,153.0393,"54",20.1,"QLD",29
"148","2008-08-17","Darwin",-12.4569,131.1019,"94",30.8,"NT",29
"149","2008-08-17","Darwin",-12.5026,131.1024,"37",30.8,"NT",29
"150","2008-08-17","Darwin",-12.5061,131.1119,"83",30.8,"NT",29
"151","2008-08-17","Darwin",-12.5146,131.1135,"69",30.8,"NT",29
"152","2008-08-17","Brisbane",-27.2558,153.0337,"46",20.1,"QLD",29
"153","2008-08-17","Darwin",-12.4719,131.0082,"85",30.8,"NT",29
"154","2008-08-17","Darwin",-12.5163,131.126,"55",30.8,"NT",29
"155","2008-08-17","Darwin",-12.3029,131.1155,"42",30.8,"NT",29
"156","2008-08-17","Darwin",-12.4952,131.0781,"56",30.8,"NT",29
"157","2008-08-17","Darwin",-12.4935,131.0912,"87",30.8,"NT",29
"158","2008-08-17","Darwin",-12.4829,131.0898,"93",30.8,"NT",29
"159","2008-08-17","Darwin",-12.4702,131.0214,"96",30.8,"NT",29
"160","2008-08-18","Darwin",-12.4488,131.0811,"56",30.8,"NT",1
"161","2008-08-19","Darwin",-12.3587,130.883,"0",31.3,"NT",10
"162","2008-08-19","Darwin",-12.5116,131.1197,"75",31.3,"NT",10
"163","2008-08-19","Darwin",-12.4034,130.9943,"56",31.3,"NT",10
"164","2008-08-19","Darwin",-12.4088,130.9865,"56",31.3,"NT",10
"165","2008-08-19","Brisbane",-27.3179,152.9874,"39",20.5,"QLD",10
"166","2008-08-19","Darwin",-12.3952,130.9848,"89",31.3,"NT",10
"167","2008-08-19","Darwin",-12.5191,131.1255,"74",31.3,"NT",10
"168","2008-08-19","Darwin",-12.4231,131.0665,"35",31.3,"NT",10
"169","2008-08-19","Brisbane",-27.3725,153.0571,"29",20.5,"QLD",10
"170","2008-08-19","Darwin",-12.4124,130.993,"34",31.3,"NT",10
"171","2008-08-25","Perth",-31.7495,115.8577,"41",20.1,"WA",2
"172","2008-08-25","Perth",-31.7532,115.8666,"53",20.1,"WA",2
"173","2008-08-26","Brisbane",-27.3714,153.0573,"46",22.3,"QLD",1
"174","2008-08-27","Perth",-31.905,115.8114,"34",24.1,"WA",1
"175","2008-08-28","Darwin",-12.4143,130.938,"47",32.9,"NT",3
"176","2008-08-28","Darwin",-12.4039,130.946,"59",32.9,"NT",3
"177","2008-08-28","Darwin",-12.413,130.9474,"78",32.9,"NT",3
"178","2008-08-31","Darwin",-12.5156,130.9655,"30",32.4,"NT",1
"179","2008-09-04","Perth",-31.9067,115.8045,"38",19.4,"WA",1
"180","2008-09-09","Darwin",-12.2015,131.0391,"96",36.2,"NT",1
"181","2008-09-10","Darwin",-12.4119,130.8899,"83",37,"NT",4
"182","2008-09-10","Darwin",-12.5386,131.1239,"56",37,"NT",4
"183","2008-09-10","Darwin",-12.4265,130.8926,"82",37,"NT",4
"184","2008-09-10","Darwin",-12.539,131.1161,"49",37,"NT",4
"185","2008-09-11","Perth",-31.8082,115.8434,"63",20.5,"WA",2
"186","2008-09-11","Brisbane",-27.3237,152.9856,"53",23.7,"QLD",2
"187","2008-09-12","Adelaide",-34.7356,138.5505,"0",21.3,"SA",1
"188","2008-09-14","Darwin",-12.2884,131.055,"55",32.5,"NT",1
"189","2008-09-16","Darwin",-12.3183,131.0898,"93",32.5,"NT",4
"190","2008-09-16","Darwin",-12.3274,131.0911,"100",32.5,"NT",4
"191","2008-09-16","Perth",-31.8072,115.85,"35",22.5,"WA",4
"192","2008-09-16","Darwin",-12.3261,131.1004,"88",32.5,"NT",4
"193","2008-09-17","Darwin",-12.3285,131.0941,"63",33.1,"NT",3
"194","2008-09-17","Darwin",-12.3217,131.1306,"74",33.1,"NT",3
"195","2008-09-17","Darwin",-12.3354,131.1291,"60",33.1,"NT",3
"196","2008-09-19","Darwin",-12.324,131.0748,"49",33.2,"NT",1
"197","2008-09-20","Brisbane",-27.6838,153.074,"29",26.8,"QLD",1
"198","2008-09-22","Perth",-32.0688,115.9033,"51",19,"WA",1
"199","2008-09-23","Melbourne",-37.9996,145.1146,"17",18.2,"VIC",1
"200","2008-09-25","Melbourne",-37.9482,145.0696,"60",23.4,"VIC",7
"201","2008-09-25","Canberra",-35.2607,149.358,"69",18.7,"NSW",7
"202","2008-09-25","Canberra",-35.2579,149.3612,"65",18.7,"NSW",7
"203","2008-09-25","Canberra",-35.26,149.3658,"35",18.7,"NSW",7
"204","2008-09-25","Canberra",-35.2609,149.3605,"78",18.7,"NSW",7
"205","2008-09-25","Canberra",-35.2626,149.3755,"63",18.7,"NSW",7
"206","2008-09-25","Melbourne",-37.991,145.1079,"22",23.4,"VIC",7
"207","2008-09-26","Canberra",-35.2573,149.3661,"79",20.9,"NSW",2
"208","2008-09-26","Canberra",-35.2589,149.3522,"63",20.9,"NSW",2
"209","2008-09-27","Brisbane",-27.3174,152.9827,"61",25.3,"QLD",1
"210","2008-09-28","Brisbane",-27.3159,152.9851,"47",26.6,"QLD",1
"211","2008-09-29","Perth",-31.8617,115.8903,"59",24.6,"WA",1
"212","2008-10-04","Darwin",-12.396,130.9902,"51",33.3,"NT",5
"213","2008-10-04","Darwin",-12.3886,131.0919,"24",33.3,"NT",5
"214","2008-10-04","Darwin",-12.5101,130.6328,"14",33.3,"NT",5
"215","2008-10-04","Brisbane",-27.3188,152.9877,"46",27.4,"QLD",5
"216","2008-10-04","Darwin",-12.5811,131.003,"27",33.3,"NT",5
"217","2008-10-07","Perth",-31.903,115.8165,"32",21.9,"WA",4
"218","2008-10-07","Perth",-32.1226,115.8726,"57",21.9,"WA",4
"219","2008-10-07","Perth",-31.8583,115.8864,"35",21.9,"WA",4
"220","2008-10-07","Brisbane",-27.3202,152.978,"39",24.9,"QLD",4
"221","2008-10-09","Melbourne",-37.9488,145.0714,"43",20,"VIC",4
"222","2008-10-09","Hobart",-42.595,147.5845,"71",21.6,"TAS",4
"223","2008-10-09","Melbourne",-37.9461,145.0653,"32",20,"VIC",4
"224","2008-10-09","Hobart",-42.6036,147.5965,"30",21.6,"TAS",4
"225","2008-10-13","Hobart",-42.7226,147.7237,"52",16.9,"TAS",5
"226","2008-10-13","Brisbane",-27.372,153.0583,"41",24.3,"QLD",5
"227","2008-10-13","Perth",-32.1046,115.8044,"25",22.1,"WA",5
"228","2008-10-13","Hobart",-42.8144,147.8501,"0",16.9,"TAS",5
"229","2008-10-13","Hobart",-42.8106,147.8568,"0",16.9,"TAS",5
"230","2008-10-14","Adelaide",-34.8841,138.7172,"27",18.4,"SA",8
"231","2008-10-14","Perth",-31.7948,115.8323,"20",29.5,"WA",8
"232","2008-10-14","Perth",-31.7996,115.837,"45",29.5,"WA",8
"233","2008-10-14","Perth",-31.9075,115.8127,"35",29.5,"WA",8
"234","2008-10-14","Perth",-31.8561,115.8994,"43",29.5,"WA",8
"235","2008-10-14","Perth",-32.099,115.8031,"38",29.5,"WA",8
"236","2008-10-14","Perth",-32.0603,115.9125,"18",29.5,"WA",8
"237","2008-10-14","Perth",-31.8546,115.8876,"32",29.5,"WA",8
"238","2008-10-15","Perth",-32.0652,115.9101,"45",32.1,"WA",4
"239","2008-10-15","Hobart",-42.747,147.379,"75",17.1,"TAS",4
"240","2008-10-15","Hobart",-42.756,147.3814,"49",17.1,"TAS",4
"241","2008-10-15","Perth",-31.7812,115.9171,"94",32.1,"WA",4
"242","2008-10-17","Perth",-32.0722,115.9122,"20",22,"WA",3
"243","2008-10-17","Melbourne",-37.9507,145.069,"63",22.7,"VIC",3
"244","2008-10-17","Hobart",-42.7477,147.6076,"44",19.3,"TAS",3
"245","2008-10-19","Darwin",-12.5673,130.7167,"42",34.8,"NT",1
"246","2008-10-21","Perth",-31.798,115.8454,"22",32.7,"WA",2
"247","2008-10-21","Perth",-31.7964,115.8316,"33",32.7,"WA",2
"248","2008-10-23","Brisbane",-27.6429,152.974,"30",23,"QLD",5
"249","2008-10-23","Brisbane",-27.3678,153.0529,"21",23,"QLD",5
"250","2008-10-23","Brisbane",-27.3251,152.982,"45",23,"QLD",5
"251","2008-10-23","Brisbane",-27.5325,153.2003,"12",23,"QLD",5
"252","2008-10-23","Brisbane",-27.3774,153.0544,"20",23,"QLD",5
"253","2008-10-24","Melbourne",-37.9988,145.1108,"40",25.3,"VIC",1
"254","2008-10-25","Brisbane",-27.3252,152.9787,"47",23.8,"QLD",1
"255","2008-10-29","Brisbane",-27.3752,153.057,"25",25.9,"QLD",1
"256","2008-10-30","Perth",-31.9046,115.8189,"40",19.5,"WA",4
"257","2008-10-30","Perth",-31.7954,115.8322,"54",19.5,"WA",4
"258","2008-10-30","Perth",-31.9031,115.8073,"54",19.5,"WA",4
"259","2008-10-30","Perth",-31.8652,115.8138,"54",19.5,"WA",4
"260","2008-11-01","Hobart",-42.5897,147.6486,"67",16.4,"TAS",2
"261","2008-11-01","Brisbane",-27.3251,152.9792,"36",30.5,"QLD",2
"262","2008-11-02","Perth",-32.0677,115.9097,"43",25.9,"WA",1
"263","2008-11-07","Brisbane",-27.4546,153.0398,"50",31.3,"QLD",6
"264","2008-11-07","Brisbane",-27.5792,152.9527,"30",31.3,"QLD",6
"265","2008-11-07","Brisbane",-27.3174,152.9839,"60",31.3,"QLD",6
"266","2008-11-07","Brisbane",-27.6207,153.1172,"42",31.3,"QLD",6
"267","2008-11-07","Brisbane",-27.6882,153.0777,"58",31.3,"QLD",6
"268","2008-11-07","Brisbane",-27.3748,153.0594,"36",31.3,"QLD",6
"269","2008-11-09","Darwin",-12.4014,131.0734,"59",35.5,"NT",2
"270","2008-11-09","Melbourne",-37.9502,145.0723,"58",27.1,"VIC",2
"271","2008-11-14","Perth",-31.9133,115.8158,"22",24.4,"WA",2
"272","2008-11-14","Perth",-31.9057,115.8034,"42",24.4,"WA",2
"273","2008-11-15","Brisbane",-27.3722,153.0538,"47",30,"QLD",1
"274","2008-11-21","Brisbane",-27.3209,152.9784,"25",32.7,"QLD",2
"275","2008-11-21","Brisbane",-27.3161,152.9878,"38",32.7,"QLD",2
"276","2008-11-23","Brisbane",-27.3201,152.9775,"49",25.2,"QLD",12
"277","2008-11-23","Brisbane",-27.6595,153.1694,"44",25.2,"QLD",12
"278","2008-11-23","Brisbane",-27.6809,153.1876,"45",25.2,"QLD",12
"279","2008-11-23","Brisbane",-27.6816,153.0732,"59",25.2,"QLD",12
"280","2008-11-23","Brisbane",-27.6643,153.1362,"55",25.2,"QLD",12
"281","2008-11-23","Brisbane",-27.53,153.1006,"48",25.2,"QLD",12
"282","2008-11-23","Brisbane",-27.6169,152.9292,"46",25.2,"QLD",12
"283","2008-11-23","Brisbane",-27.3215,152.9879,"66",25.2,"QLD",12
"284","2008-11-23","Brisbane",-27.3683,153.0547,"59",25.2,"QLD",12
"285","2008-11-23","Brisbane",-27.6425,152.9783,"69",25.2,"QLD",12
"286","2008-11-23","Brisbane",-27.6154,153.1228,"27",25.2,"QLD",12
"287","2008-11-23","Brisbane",-27.5947,153.0401,"51",25.2,"QLD",12
"288","2008-11-24","Perth",-32.0607,115.7842,"36",21.8,"WA",1
"289","2008-11-25","Perth",-31.9068,115.8122,"58",23.2,"WA",3
"290","2008-11-25","Perth",-31.8643,115.8916,"59",23.2,"WA",3
"291","2008-11-25","Melbourne",-37.9518,145.0664,"62",26.2,"VIC",3
"292","2008-11-27","Perth",-31.8644,115.8803,"51",22.4,"WA",1
"293","2008-11-28","Brisbane",-27.322,152.9813,"20",29,"QLD",1
"294","2008-11-29","Perth",-31.8622,115.9026,"42",23.4,"WA",2
"295","2008-11-29","Perth",-31.91,115.8204,"28",23.4,"WA",2
"296","2008-12-01","Albury",-26.6874,147.2182,"87",22.9,"QLD",40
"297","2008-12-01","Albury",-26.6617,147.2026,"100",22.9,"QLD",40
"298","2008-12-01","Albury",-26.6931,147.2067,"100",22.9,"QLD",40
"299","2008-12-01","Albury",-26.6723,147.1941,"100",22.9,"QLD",40
"300","2008-12-01","Albury",-26.6694,147.1783,"100",22.9,"QLD",40
"301","2008-12-01","Albury",-26.6568,147.1768,"87",22.9,"QLD",40
"302","2008-12-01","Albury",-26.6767,147.2267,"70",22.9,"QLD",40
"303","2008-12-01","Albury",-26.6601,147.2129,"100",22.9,"QLD",40
"304","2008-12-01","Albury",-26.6924,147.2017,"100",22.9,"QLD",40
"305","2008-12-01","Albury",-26.6799,147.2003,"100",22.9,"QLD",40
"306","2008-12-01","Albury",-26.6819,147.1798,"100",22.9,"QLD",40
"307","2008-12-01","Albury",-26.6673,147.1989,"100",22.9,"QLD",40
"308","2008-12-01","Albury",-26.6945,147.1813,"94",22.9,"QLD",40
"309","2008-12-01","Albury",-26.695,147.1864,"90",22.9,"QLD",40
"310","2008-12-01","Brisbane",-27.647,152.9798,"41",31.3,"QLD",40
"311","2008-12-01","Albury",-26.6632,147.1924,"100",22.9,"QLD",40
"312","2008-12-01","Albury",-26.6904,147.222,"100",22.9,"QLD",40
"313","2008-12-01","Brisbane",-27.3707,153.0504,"50",31.3,"QLD",40
"314","2008-12-01","Townsville",-19.3557,146.5336,"65",31.4,"QLD",40
"315","2008-12-01","Brisbane",-27.6875,153.0774,"22",31.3,"QLD",40
"316","2008-12-01","Albury",-26.6548,147.1975,"100",22.9,"QLD",40
"317","2008-12-01","Albury",-26.6533,147.2053,"100",22.9,"QLD",40
"318","2008-12-01","Albury",-26.6653,147.2192,"100",22.9,"QLD",40
"319","2008-12-01","Brisbane",-27.3246,152.979,"51",31.3,"QLD",40
"320","2008-12-01","Albury",-26.6858,147.2284,"66",22.9,"QLD",40
"321","2008-12-01","Albury",-26.5523,147.2646,"69",22.9,"QLD",40
"322","2008-12-01","Albury",-26.6783,147.2164,"100",22.9,"QLD",40
"323","2008-12-01","Albury",-26.6798,147.2061,"95",22.9,"QLD",40
"324","2008-12-01","Albury",-26.6676,147.2249,"100",22.9,"QLD",40
"325","2008-12-01","Albury",-26.6517,147.2251,"14",22.9,"QLD",40
"326","2008-12-01","Albury",-26.6738,147.1839,"83",22.9,"QLD",40
"327","2008-12-01","Albury",-26.6686,147.2239,"78",22.9,"QLD",40
"328","2008-12-01","Albury",-26.6707,147.2044,"100",22.9,"QLD",40
"329","2008-12-01","Albury",-26.6814,147.1959,"100",22.9,"QLD",40
"330","2008-12-01","Albury",-26.6778,147.2206,"99",22.9,"QLD",40
"331","2008-12-01","Albury",-26.6829,147.1856,"85",22.9,"QLD",40
"332","2008-12-01","Albury",-26.6638,147.2296,"67",22.9,"QLD",40
"333","2008-12-01","Albury",-26.6692,147.2147,"100",22.9,"QLD",40
"334","2008-12-01","Albury",-26.6912,147.2271,"100",22.9,"QLD",40
"335","2008-12-01","Albury",-26.6548,147.195,"100",22.9,"QLD",40
"336","2008-12-02","Albury",-26.6473,147.1927,"92",25.1,"QLD",34
"337","2008-12-02","Albury",-26.6786,147.2086,"90",25.1,"QLD",34
"338","2008-12-02","Albury",-26.6533,147.239,"100",25.1,"QLD",34
"339","2008-12-02","Albury",-26.6668,147.1865,"53",25.1,"QLD",34
"340","2008-12-02","Albury",-26.6673,147.2216,"9",25.1,"QLD",34
"341","2008-12-02","Albury",-26.6593,147.1899,"88",25.1,"QLD",34
"342","2008-12-02","Albury",-26.6664,147.2259,"50",25.1,"QLD",34
"343","2008-12-02","Albury",-26.6515,147.2119,"95",25.1,"QLD",34
"344","2008-12-02","Albury",-26.6644,147.2003,"81",25.1,"QLD",34
"345","2008-12-02","Albury",-26.6723,147.2165,"93",25.1,"QLD",34
"346","2008-12-02","Albury",-26.6772,147.1888,"100",25.1,"QLD",34
"347","2008-12-02","Albury",-26.6509,147.2114,"53",25.1,"QLD",34
"348","2008-12-02","Perth",-31.8628,115.9033,"59",32.7,"WA",34
"349","2008-12-02","Albury",-26.6852,147.205,"100",25.1,"QLD",34
"350","2008-12-02","Albury",-26.6828,147.2189,"99",25.1,"QLD",34
"351","2008-12-02","Albury",-26.6492,147.2204,"86",25.1,"QLD",34
"352","2008-12-02","Albury",-26.6876,147.1911,"100",25.1,"QLD",34
"353","2008-12-02","Perth",-31.8644,115.8897,"69",32.7,"WA",34
"354","2008-12-02","Albury",-26.6595,147.2281,"100",25.1,"QLD",34
"355","2008-12-02","Albury",-26.6784,147.2243,"35",25.1,"QLD",34
"356","2008-12-02","Albury",-26.6512,147.2269,"100",25.1,"QLD",34
"357","2008-12-02","Brisbane",-27.532,153.1985,"0",30.8,"QLD",34
